195.54.47.52 - - [03/Feb/2018:18:12:19 +0000] "GET /db/scripts/setup.php HTTP/1.1" 404 571 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
195.54.47.52 - - [03/Feb/2018:18:12:19 +0000] "GET /myadmin/scripts/setup.php HTTP/1.1" 404 571 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
195.54.47.52 - - [03/Feb/2018:18:12:19 +0000] "GET /myadmin/scripts/setup.php HTTP/1.1" 404 571 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
195.54.47.52 - - [03/Feb/2018:18:12:19 +0000] "GET /MyAdmin/scripts/setup.php HTTP/1.1" 404 571 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
195.54.47.52 - - [03/Feb/2018:18:12:19 +0000] "GET /MyAdmin/scripts/setup.php HTTP/1.1" 404 571 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
195.54.47.52 - - [03/Feb/2018:18:12:19 +0000] "GET /mysqladmin/scripts/setup.php HTTP/1.1" 404 571 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
195.54.47.52 - - [03/Feb/2018:18:12:19 +0000] "GET /mysqladmin/scripts/setup.php HTTP/1.1" 404 571 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
195.54.47.52 - - [03/Feb/2018:18:12:20 +0000] "GET /mysql/scripts/setup.php HTTP/1.1" 404 571 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
195.54.47.52 - - [03/Feb/2018:18:12:20 +0000] "GET /mysql/scripts/setup.php HTTP/1.1" 404 571 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
195.54.47.52 - - [03/Feb/2018:18:12:20 +0000] "GET /phpmyadmin2/scripts/setup.php HTTP/1.1" 404 571 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
195.54.47.52 - - [03/Feb/2018:18:12:20 +0000] "GET /phpmyadmin2/scripts/setup.php HTTP/1.1" 404 571 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
195.54.47.52 - - [03/Feb/2018:18:12:20 +0000] "GET /phpMyAdmin2/scripts/setup.php HTTP/1.1" 404 571 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
195.54.47.52 - - [03/Feb/2018:18:12:20 +0000] "GET /phpMyAdmin2/scripts/setup.php HTTP/1.1" 404 571 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
195.54.47.52 - - [03/Feb/2018:18:12:20 +0000] "GET /phpMyAdmin/scripts/setup0.php HTTP/1.1" 404 571 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
195.54.47.52 - - [03/Feb/2018:18:12:20 +0000] "GET /phpMyAdmin/scripts/setup0.php HTTP/1.1" 404 571 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
195.54.47.52 - - [03/Feb/2018:18:12:21 +0000] "GET /phpmyadmin/scripts/setup1.php HTTP/1.1" 404 571 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
195.54.47.52 - - [03/Feb/2018:18:12:21 +0000] "GET /phpmyadmin/scripts/setup1.php HTTP/1.1" 404 571 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
195.54.47.52 - - [03/Feb/2018:18:12:21 +0000] "GET /phpMyAdmin/scripts/setup1.php HTTP/1.1" 404 571 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
195.54.47.52 - - [03/Feb/2018:18:12:21 +0000] "GET /phpMyAdmin/scripts/setup1.php HTTP/1.1" 404 571 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
195.54.47.52 - - [03/Feb/2018:18:12:21 +0000] "GET /_phpmyadmin/scripts/setup.php HTTP/1.1" 404 571 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
195.54.47.52 - - [03/Feb/2018:18:12:21 +0000] "GET /_phpmyadmin/scripts/setup.php HTTP/1.1" 404 571 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
195.54.47.52 - - [03/Feb/2018:18:12:21 +0000] "GET /php-my-admin/scripts/setup.php HTTP/1.1" 404 571 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
195.54.47.52 - - [03/Feb/2018:18:12:21 +0000] "GET /php-my-admin/scripts/setup.php HTTP/1.1" 404 571 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
195.54.47.52 - - [03/Feb/2018:18:12:22 +0000] "GET /phpmyadmin_/scripts/setup.php HTTP/1.1" 404 571 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
195.54.47.52 - - [03/Feb/2018:18:12:22 +0000] "GET /phpmyadmin_/scripts/setup.php HTTP/1.1" 404 571 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
195.54.47.52 - - [03/Feb/2018:18:12:22 +0000] "GET /phpmyadmin/scripts/_setup.php HTTP/1.1" 404 571 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
195.54.47.52 - - [03/Feb/2018:18:12:22 +0000] "GET /phpmyadmin/scripts/_setup.php HTTP/1.1" 404 571 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
195.54.47.52 - - [03/Feb/2018:18:12:22 +0000] "GET /phpmyadmin/scripts/setup.php HTTP/1.1" 404 571 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
195.54.47.52 - - [03/Feb/2018:18:12:22 +0000] "GET /phpmyadmin/scripts/setup.php HTTP/1.1" 404 571 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
195.54.47.52 - - [03/Feb/2018:18:12:22 +0000] "GET /phpmyadmin/scripts/Setup.php HTTP/1.1" 404 571 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
195.54.47.52 - - [03/Feb/2018:18:12:22 +0000] "GET /phpmyadmin/scripts/Setup.php HTTP/1.1" 404 571 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
195.54.47.52 - - [03/Feb/2018:18:12:23 +0000] "GET /_phpMyAdmin/scripts/setup.php HTTP/1.1" 404 571 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
195.54.47.52 - - [03/Feb/2018:18:12:23 +0000] "GET /_phpMyAdmin/scripts/setup.php HTTP/1.1" 404 571 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
195.54.47.52 - - [03/Feb/2018:18:12:23 +0000] "GET /phpMyAdmin_/scripts/setup.php HTTP/1.1" 404 571 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
195.54.47.52 - - [03/Feb/2018:18:12:23 +0000] "GET /phpMyAdmin_/scripts/setup.php HTTP/1.1" 404 571 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
195.54.47.52 - - [03/Feb/2018:18:12:23 +0000] "GET /phpMyAdmin/scripts/_setup.php HTTP/1.1" 404 571 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
195.54.47.52 - - [03/Feb/2018:18:12:23 +0000] "GET /phpMyAdmin/scripts/_setup.php HTTP/1.1" 404 571 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
195.54.47.52 - - [03/Feb/2018:18:12:23 +0000] "GET /phpMyAdmin/scripts/setup.php HTTP/1.1" 404 571 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
195.54.47.52 - - [03/Feb/2018:18:12:23 +0000] "GET /phpMyAdmin/scripts/setup.php HTTP/1.1" 404 571 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
195.54.47.52 - - [03/Feb/2018:18:12:24 +0000] "GET /phpMyAdmin/scripts.setup.php HTTP/1.1" 404 571 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
195.54.47.52 - - [03/Feb/2018:18:12:24 +0000] "GET /phpMyAdmin/scripts.setup.php HTTP/1.1" 404 571 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
195.54.47.52 - - [03/Feb/2018:18:12:24 +0000] "GET /phpMyAdmin/scripts/Setup.php HTTP/1.1" 404 571 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
195.54.47.52 - - [03/Feb/2018:18:12:24 +0000] "GET /phpMyAdmin/scripts/Setup.php HTTP/1.1" 404 571 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
195.54.47.52 - - [03/Feb/2018:18:12:24 +0000] "GET /PhpMyAdmin/scripts/setup.php HTTP/1.1" 404 571 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
195.54.47.52 - - [03/Feb/2018:18:12:24 +0000] "GET /PhpMyAdmin/scripts/setup.php HTTP/1.1" 404 571 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
195.54.47.52 - - [03/Feb/2018:18:12:24 +0000] "GET /PHPMYADMIN/scripts/setup.php HTTP/1.1" 404 571 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
195.54.47.52 - - [03/Feb/2018:18:12:24 +0000] "GET /PHPMYADMIN/scripts/setup.php HTTP/1.1" 404 571 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
195.54.47.52 - - [03/Feb/2018:18:12:25 +0000] "GET /pma/scripts/setup.php HTTP/1.1" 404 571 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
195.54.47.52 - - [03/Feb/2018:18:12:25 +0000] "GET /pma/scripts/setup.php HTTP/1.1" 404 571 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
195.54.47.52 - - [03/Feb/2018:18:12:25 +0000] "GET /PMA/scripts/setup.php HTTP/1.1" 404 571 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
195.54.47.52 - - [03/Feb/2018:18:12:25 +0000] "GET /PMA/scripts/setup.php HTTP/1.1" 404 571 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
195.54.47.52 - - [03/Feb/2018:18:12:25 +0000] "GET /scripts/setup.php HTTP/1.1" 404 571 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
195.54.47.52 - - [03/Feb/2018:18:12:25 +0000] "GET /scripts/setup.php HTTP/1.1" 404 571 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
195.54.47.52 - - [03/Feb/2018:18:12:25 +0000] "GET /sql/scripts/setup.php HTTP/1.1" 404 571 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
195.54.47.52 - - [03/Feb/2018:18:12:25 +0000] "GET /sql/scripts/setup.php HTTP/1.1" 404 571 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
63.246.129.99 - - [03/Feb/2018:20:14:52 +0000] "HEAD /phpmyadmin/scripts/setup.php HTTP/1.1" 404 0 "-" "Mozilla/5.0"
123.14.184.71 - - [03/Feb/2018:22:24:38 +0000] "GET / HTTP/1.0" 200 264 "-" "masscan/1.0 (https://github.com/robertdavidgraham/masscan)"
66.118.142.165 - - [04/Feb/2018:01:13:26 +0000] "HEAD /scripts/setup.php HTTP/1.1" 404 0 "-" "Mozilla/5.0"
60.191.38.78 - - [04/Feb/2018:01:48:22 +0000] "GET / HTTP/1.1" 200 264 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.11; rv:47.0) Gecko/20100101 Firefox/47.0"
36.3.93.226 - - [04/Feb/2018:02:55:55 +0000] "GET / HTTP/1.1" 200 264 "-" "curl/7.40.0"
63.246.129.99 - - [04/Feb/2018:04:02:35 +0000] "HEAD /phpmyadmin/scripts/setup.php HTTP/1.1" 404 0 "-" "Mozilla/5.0"
5.101.6.170 - - [04/Feb/2018:05:02:59 +0000] "GET / HTTP/1.1" 200 217 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.113 Safari/537.36"
51.140.101.77 - - [04/Feb/2018:05:28:26 +0000] "CONNECT 51.140.55.230:9001 HTTP/1.0" 400 173 "-" "-"
115.231.219.12 - - [04/Feb/2018:09:08:53 +0000] "GET /manager/html HTTP/1.1" 404 169 "-" "Mozilla/3.0 (compatible; Indy Library)"
5.101.40.8 - - [04/Feb/2018:09:49:31 +0000] "\x03\x00\x00/*\xE0\x00\x00\x00\x00\x00Cookie: mstshash=Administr" 400 173 "-" "-"
185.222.210.29 - - [04/Feb/2018:11:47:00 +0000] "PROPFIND / HTTP/1.1" 405 173 "-" "-"
89.248.172.90 - - [04/Feb/2018:13:44:39 +0000] "GET http://httpheader.net/ HTTP/1.1" 200 217 "-" "Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US; rv:1.9.2.28) Gecko/20120306 Firefox/3.6.28 (.NET CLR 3.5.30729)"
89.248.172.90 - - [04/Feb/2018:13:45:05 +0000] "\x04\x01\x00P\xC0c\xF660\x00" 400 173 "-" "-"
89.248.172.90 - - [04/Feb/2018:13:45:05 +0000] "\x04\x01\x00P\xC0c\xF660\x00" 400 173 "-" "-"
89.248.172.90 - - [04/Feb/2018:13:45:06 +0000] "\x05\x01\x00" 400 173 "-" "-"
63.246.129.99 - - [04/Feb/2018:15:06:46 +0000] "HEAD /phpmyadmin/scripts/setup.php HTTP/1.1" 404 0 "-" "Mozilla/5.0"
60.12.107.130 - - [04/Feb/2018:20:14:16 +0000] "POST //%63%67%69%2D%62%69%6E/%70%68%70?%2D%64+%61%6C%6C%6F%77%5F%75%72%6C%5F%69%6E%63%6C%75%64%65%3D%6F%6E+%2D%64+%73%61%66%65%5F%6D%6F%64%65%3D%6F%66%66+%2D%64+%73%75%68%6F%73%69%6E%2E%73%69%6D%75%6C%61%74%69%6F%6E%3D%6F%6E+%2D%64+%64%69%73%61%62%6C%65%5F%66%75%6E%63%74%69%6F%6E%73%3D%22%22+%2D%64+%6F%70%65%6E%5F%62%61%73%65%64%69%72%3D%6E%6F%6E%65+%2D%64+%61%75%74%6F%5F%70%72%65%70%65%6E%64%5F%66%69%6C%65%3D%70%68%70%3A%2F%2F%69%6E%70%75%74+%2D%64+%63%67%69%2E%66%6F%72%63%65%5F%72%65%64%69%72%65%63%74%3D%30+%2D%64+%63%67%69%2E%72%65%64%69%72%65%63%74%5F%73%74%61%74%75%73%5F%65%6E%76%3D%30+%2D%64+%61%75%74%6F%5F%70%72%65%70%65%6E%64%5F%66%69%6C%65%3D%70%68%70%3A%2F%2F%69%6E%70%75%74+%2D%6E HTTP/1.1" 404 169 "-" "-"
164.52.24.140 - - [04/Feb/2018:22:33:44 +0000] "\x16\x03\x01\x01\x22\x01\x00\x01\x1E\x03\x036\x9D\xE6\xCD\xB10O\xA9\xC5\xF5\xA4\x07u\xD2\xF5^P\xC8\xB1v\x9E5\xFD\x97\x1FVVN\x0E\x05\xBE\x85\x00\x00\x88\xC00\xC0,\xC0(\xC0$\xC0\x14\xC0" 400 173 "-" "-"
164.52.24.140 - - [04/Feb/2018:22:33:50 +0000] "USER test +iw test :Test Wuz Here" 400 173 "-" "-"
164.52.24.140 - - [04/Feb/2018:22:33:50 +0000] "GET / HTTP/1.1" 200 217 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:52.0) Gecko/20100101 Firefox/52.0"
60.191.38.78 - - [04/Feb/2018:22:53:44 +0000] "GET / HTTP/1.1" 200 264 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.11; rv:47.0) Gecko/20100101 Firefox/47.0"
51.140.85.42 - - [04/Feb/2018:23:05:43 +0000] "CONNECT 51.140.55.230:9001 HTTP/1.0" 400 173 "-" "-"
51.140.55.230 - - [05/Feb/2018:00:59:01 +0000] "CONNECT 51.140.55.230:9001 HTTP/1.0" 400 173 "-" "-"
66.118.142.165 - - [05/Feb/2018:01:26:22 +0000] "HEAD /phpMyAdmin/scripts/setup.php HTTP/1.0" 404 0 "-" "-"
63.246.129.99 - - [05/Feb/2018:02:20:32 +0000] "HEAD /phpmyadmin/scripts/setup.php HTTP/1.1" 404 0 "-" "Mozilla/5.0"
172.104.115.143 - - [05/Feb/2018:05:53:34 +0000] "GET /favicon.ico HTTP/1.1" 200 1665 "-" "Mozilla/5.0 zgrab/0.x"
66.118.142.165 - - [05/Feb/2018:06:04:03 +0000] "HEAD /phpMyAdmin/scripts/setup.php HTTP/1.0" 404 0 "-" "-"
172.104.108.109 - - [05/Feb/2018:06:16:57 +0000] "GET / HTTP/1.1" 200 217 "-" "Mozilla/5.0"
51.140.55.230 - - [05/Feb/2018:06:49:44 +0000] "CONNECT 51.140.55.230:9001 HTTP/1.0" 400 173 "-" "-"
60.191.38.77 - - [05/Feb/2018:07:42:16 +0000] "GET / HTTP/1.1" 200 264 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.11; rv:47.0) Gecko/20100101 Firefox/47.0"
27.109.192.229 - - [05/Feb/2018:09:33:02 +0000] "GET / HTTP/1.0" 200 264 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, Like Gecko) Chrome/45.0.2454.85"
63.246.129.99 - - [05/Feb/2018:10:04:37 +0000] "HEAD /phpmyadmin/scripts/setup.php HTTP/1.1" 404 0 "-" "Mozilla/5.0"
210.43.96.229 - - [05/Feb/2018:13:02:53 +0000] "GET /phpmyadmin HTTP/1.1" 404 571 "http://35.196.196.232/phpmyadmin" "Mozilla/4.0 (compatible; MSIE 9.0; Windows NT 6.1)"
210.43.96.229 - - [05/Feb/2018:13:02:53 +0000] "GET /phpmyadmin HTTP/1.1" 404 571 "http://35.196.196.232/phpmyadmin" "Mozilla/4.0 (compatible; MSIE 9.0; Windows NT 6.1)"
139.162.114.70 - - [05/Feb/2018:17:07:26 +0000] "GET / HTTP/1.1" 200 264 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36"
122.195.166.15 - - [05/Feb/2018:18:37:06 +0000] "POST //%63%67%69%2D%62%69%6E/%70%68%70?%2D%64+%61%6C%6C%6F%77%5F%75%72%6C%5F%69%6E%63%6C%75%64%65%3D%6F%6E+%2D%64+%73%61%66%65%5F%6D%6F%64%65%3D%6F%66%66+%2D%64+%73%75%68%6F%73%69%6E%2E%73%69%6D%75%6C%61%74%69%6F%6E%3D%6F%6E+%2D%64+%64%69%73%61%62%6C%65%5F%66%75%6E%63%74%69%6F%6E%73%3D%22%22+%2D%64+%6F%70%65%6E%5F%62%61%73%65%64%69%72%3D%6E%6F%6E%65+%2D%64+%61%75%74%6F%5F%70%72%65%70%65%6E%64%5F%66%69%6C%65%3D%70%68%70%3A%2F%2F%69%6E%70%75%74+%2D%64+%63%67%69%2E%66%6F%72%63%65%5F%72%65%64%69%72%65%63%74%3D%30+%2D%64+%63%67%69%2E%72%65%64%69%72%65%63%74%5F%73%74%61%74%75%73%5F%65%6E%76%3D%30+%2D%64+%61%75%74%6F%5F%70%72%65%70%65%6E%64%5F%66%69%6C%65%3D%70%68%70%3A%2F%2F%69%6E%70%75%74+%2D%6E HTTP/1.1" 404 169 "-" "-"
66.118.142.165 - - [05/Feb/2018:22:00:44 +0000] "HEAD /phpMyAdmin/scripts/setup.php HTTP/1.0" 404 0 "-" "-"
195.22.127.249 - - [05/Feb/2018:22:48:22 +0000] "GET /.git/HEAD HTTP/1.1" 404 200 "-" "Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/62.0.3202.94 Safari/537.36"
139.162.194.176 - - [05/Feb/2018:23:37:39 +0000] "GET / HTTP/1.0" 200 264 "-" "-"
125.39.222.44 - - [06/Feb/2018:00:37:36 +0000] "CONNECT 35.196.196.232 HTTP/1.1" 400 173 "-" "-"
107.170.236.126 - - [06/Feb/2018:01:06:00 +0000] "GET / HTTP/1.1" 200 217 "-" "Mozilla/5.0 zgrab/0.x"
221.239.98.123 - - [06/Feb/2018:01:12:38 +0000] "GET http://boxun.com/ HTTP/1.1" 200 217 "-" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36Mozilla/5.0 (Windows NT 6.1; Trident/7.0; rv:11.0) like GeckoMozilla/5.0 (Windows NT 10.0; WOW64; rv:45.0) Gecko/20100101 Firefox/45.0"
106.45.1.19 - - [06/Feb/2018:01:12:38 +0000] "GET http://www.wujieliulan.com/ HTTP/1.1" 200 0 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:45.0) Gecko/20100101 Firefox/45.0"
27.156.88.93 - - [06/Feb/2018:01:12:39 +0000] "GET http://www.minghui.org/ HTTP/1.1" 200 0 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/45.0.2454.101 Safari/537.36"
221.11.230.213 - - [06/Feb/2018:01:12:39 +0000] "GET http://www.rfa.org/english/ HTTP/1.1" 404 0 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/45.0.2454.101 Safari/537.36"
124.90.49.159 - - [06/Feb/2018:01:12:40 +0000] "GET http://www.123cha.com/ HTTP/1.1" 200 217 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/45.0.2454.101 Safari/537.36"
221.11.229.157 - - [06/Feb/2018:01:12:42 +0000] "CONNECT www.voanews.com:443 HTTP/1.1" 400 0 "-" "-"
120.36.123.241 - - [06/Feb/2018:01:12:43 +0000] "GET http://www.epochtimes.com/ HTTP/1.1" 200 0 "-" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36Mozilla/5.0 (Windows NT 6.1; Trident/7.0; rv:11.0) like GeckoMozilla/5.0 (Windows NT 10.0; WOW64; rv:45.0) Gecko/20100101 Firefox/45.0"
221.14.169.111 - - [06/Feb/2018:01:12:44 +0000] "CONNECT cn.bing.com:443 HTTP/1.1" 400 173 "-" "-"
123.158.61.49 - - [06/Feb/2018:01:12:45 +0000] "CONNECT www.baidu.com:443 HTTP/1.1" 400 173 "-" "-"
